id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
711,a,,,4.5,496,297,0,0,0,0,0.0,695,300,0,0,0.0,661,279,0,0,0.0,638,266,0.0,0.0,0,919,39,545,69,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,277,0.0,652,278,0.0,632,270,0.0,661,279,,,,3,,Andre,Harriman-Annous,Harriman-Annous,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,a,100.0,100.0,7.0,37,22,0,0,0,0,0.5,245,83,18,1,2.6,203,88,0,-6,3.5,97,42,0.5,2.6,0,57889,5569,43802,2980,3.5,3.0,1.73,0.41,2.14,7.9,0.27,0.06,0.33,1.24,6.6,143,52,0.7,92,69,29.0,28,12,3.6,63,39,,,,3,,Kevin,Schade,Schade,,2025-08-09T14:00:04.851048+00:00,89,0,0,0,1,0,0,1,0,0,0,1,4,,,,0.0,0.16,1.26,0.94,6.45,1.0,1.0,2.0
121,a,,,5.8,114,79,0,0,-2,2,0.6,218,73,19,2,3.8,95,39,0,6,3.0,126,56,0.5,3.3,0,34022,1238,81357,2482,3.0,2.5,0.25,0.8,1.05,6.38,0.05,0.17,0.22,1.39,11.2,111,35,38.5,54,41,2.0,158,96,5.2,84,49,2.0,3.0,,3,,Mikkel,Damsgaard,Damsgaard,,,90,0,0,0,2,0,0,0,0,0,0,1,1,,,,0.0,0.22,1.53,1.09,7.85,0.0,1.0,0.0
54,a,,,5.4,166,103,0,0,-1,1,0.7,204,68,21,3,3.0,155,64,0,18,3.5,94,41,0.6,3.9,0,51257,3419,56113,3456,3.5,4.0,0.61,0.91,1.52,8.17,0.1,0.15,0.25,1.35,8.0,136,47,13.9,34,29,0.0,164,99,2.2,80,47,6.0,6.0,,3,,John,McGinn,McGinn,,,73,0,0,0,2,0,0,0,0,0,0,1,6,,,,0.0,0.49,0.82,1.15,6.92,2.0,1.0,3.0
710,a,,,4.0,683,195,0,0,0,0,0.1,500,184,0,0,0.0,515,198,0,0,0.0,482,191,0.0,0.0,0,7138,106,3559,295,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,198,0.0,494,197,0.0,462,187,0.0,512,198,,,,3,,Travis,Patterson,Patterson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,a,,,4.0,664,183,0,0,0,0,1.4,154,58,19,0,3.2,129,52,0,11,1.5,219,80,0.4,4.8,0,205278,1149,79691,5290,1.5,1.0,0.15,0.16,0.31,11.24,0.03,0.03,0.06,1.9,24.6,72,32,0.3,229,69,2.0,98,16,2.7,121,38,,,,3,,Hjalmar,Ekdal,Ekdal,,,82,0,0,0,2,0,0,0,0,0,0,1,12,,,,0.0,0.17,2.03,1.02,10.15,2.0,10.0,6.0
201,u,0.0,0.0,5.4,170,105,0,0,-1,1,0.0,653,273,0,0,0.0,715,312,0,0,0.0,704,306,0.0,0.0,0,1070,0,2625,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714,311,0.0,713,312,0.0,708,312,0.0,715,312,,,,3,,Manuel,Benson Hedilazio,Benson,has joined Swansea City on loan for the rest of the season.,2025-09-22T21:45:34.872207+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,a,100.0,75.0,6.3,72,1,1,-1,3,-3,29.3,10,3,47,9,6.7,6,2,0,8,8.2,3,1,1.3,7.5,1,1946514,196267,741241,44409,8.7,6.5,0.48,0.09,0.57,4.4,0.07,0.01,0.08,0.63,15.4,11,4,1.4,298,101,2.0,111,18,1.9,74,18,,,,3,,Gabriel,dos Santos Magalhães,Gabriel,,2025-10-03T14:00:08.473762+00:00,90,0,0,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.57,0.43,1.0,9.43,1.0,6.0,2.0
67,a,,,4.5,427,25,0,0,0,0,5.7,66,12,27,3,3.9,85,8,0,22,3.5,85,6,0.8,6.0,0,519912,15364,225868,11766,3.5,3.5,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.91,11.2,44,8,0.0,601,74,0.0,580,66,1.1,183,8,,,,3,,Đorđe,Petrović,Petrović,,,90,0,0,1,0,0,0,0,1,0,1,1,0,,,,2.71,0.43,1.14,1.0,0.0,0.0,2.0,10.0
73,d,50.0,0.0,4.4,500,108,0,0,-1,1,0.2,382,138,8,0,2.7,179,69,0,2,0.0,511,210,0.0,1.8,0,13603,20,29839,661,0.0,0.0,0.0,0.09,0.09,2.56,0.0,0.04,0.04,1.13,0.0,340,126,0.1,290,97,0.0,328,114,0.0,354,123,,,,3,,Adam,Smith,Smith,Hamstring injury - 50% chance of playing,2025-08-31T01:00:07.918421+00:00,25,0,0,0,0,0,0,0,0,0,0,1,0,,,,0.0,0.44,1.32,1.32,4.85,0.0,0.0,0.0
