id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
186,Connor,Roberts,Roberts,i,Achilles injury - Unknown return date,,4.4,492,105.0,0.0,625,218.0,0.0,547.0,217.0,0,0,0.0,-1,1.0,2,7,0.0,0.0,0.0,0.0,0.0,603.0,230.0,0.0,0.0,597.0,232.0,588.0,232.0,567.0,227.0,598.0,232.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
131,Yunus Emre,Konak,Konak,a,,,4.3,600,338.0,0.2,368,125.0,0.0,544.0,197.0,0,0,0.0,-2,2.0,80,91,0.0,0.0,0.0,0.0,0.0,600.0,229.0,,,594.0,222.0,585.0,222.0,564.0,218.0,595.0,223.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
132,Paris,Maghoma,Maghoma,a,,,4.5,409,246.0,0.0,657,273.0,0.0,588.0,220.0,0,0,0.0,0,0.0,24,10,0.0,0.0,0.0,0.0,0.0,639.0,250.0,100.0,100.0,635.0,246.0,626.0,245.0,611.0,242.0,636.0,247.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
133,Myles,Peart-Harris,Peart-Harris,a,,,4.4,510,299.0,0.0,603,234.0,0.0,556.0,199.0,0,0,0.0,-1,1.0,8,11,0.0,0.0,0.0,0.0,0.0,610.0,231.0,,,604.0,225.0,595.0,225.0,575.0,221.0,605.0,226.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
134,Ryan,Trevitt,Trevitt,u,Has joined Wigan on loan for the rest of the season,,4.5,469,285.0,0.0,733,320.0,0.0,634.0,257.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,683.0,285.0,0.0,0.0,680.0,282.0,672.0,281.0,659.0,279.0,681.0,283.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
136,Igor Thiago,Nascimento Rodrigues,Thiago,a,,,7.1,34,15.0,38.6,4,2.0,4.0,57.0,4.0,0,0,0.0,11,-11.0,22161,6507,0.6,11.3,4.0,4.0,5.3,15.0,2.0,,,4.0,2.0,134.0,8.0,2.0,2.0,4.0,2.0,,,2.0,,,,,0.66,0.02,0.68,1.36,0.0,0.15,1.62,1.03,5.75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357567,17513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
187,Kyle,Walker,Walker,a,,,4.4,487,100.0,1.2,176,69.0,1.0,261.0,89.0,0,0,0.0,-1,1.0,43,801,0.2,7.7,1.0,0.0,2.3,242.0,87.0,100.0,0.0,112.0,49.0,205.0,55.0,319.0,105.0,199.0,67.0,,,,,,,,0.01,0.03,0.04,2.09,0.0,0.13,2.0,1.0,7.33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,7734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
188,Hannes,Delcroix,Delcroix,a,,,3.8,741,232.0,0.3,318,115.0,0.0,386.0,138.0,0,0,0.0,-2,2.0,102,65,0.0,0.0,0.0,0.0,0.0,461.0,162.0,,,456.0,166.0,439.0,164.0,405.0,150.0,454.0,164.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
209,Josh,Laurent,Laurent,a,,,4.8,343,215.0,0.0,630,254.0,0.4,329.0,151.0,0,0,0.0,-2,2.0,4,3,0.1,3.5,0.4,0.4,1.3,372.0,170.0,,,282.0,123.0,273.0,159.0,281.0,150.0,309.0,148.0,,,,,,,,0.02,0.03,0.05,2.37,0.0,0.0,2.69,0.9,8.51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210,Loum,Tchaouna,Tchaouna,a,,,4.9,326,202.0,0.0,611,239.0,1.2,245.0,114.0,0,0,0.0,-1,1.0,1,11,0.2,5.7,1.2,1.2,2.2,261.0,114.0,,,293.0,131.0,240.0,147.0,185.0,109.0,277.0,135.0,,2.0,,,,,,0.06,0.04,0.1,1.69,0.0,0.29,1.14,1.14,5.58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
211,Aaron,Ramsey,A.Ramsey,u,has joined Leicester City on loan for the rest of the season.,,4.4,509,298.0,1.7,146,48.0,0.0,555.0,198.0,0,0,0.0,-1,1.0,0,354,0.0,0.0,0.0,0.0,0.0,609.0,230.0,0.0,0.0,603.0,224.0,594.0,224.0,574.0,220.0,604.0,225.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
212,Oluwaseun,Adewumi,Adewumi,u,Has joined Cercle Brugge on loan for the rest of the season.,,4.5,460,278.0,0.0,715,310.0,0.0,626.0,251.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,675.0,279.0,0.0,0.0,672.0,276.0,664.0,275.0,651.0,273.0,673.0,277.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
