id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
703,a,,,4.0,691,80,0,0,0,0,0.3,328,49,0,0,0.0,523,72,0,0,0.0,490,69,0.0,0.0,0,18554,183,7834,556,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518,72,0.0,502,57,0.0,470,46,0.0,520,72,,,,5,,Sam,Proctor,Proctor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,a,,,4.0,675,75,0,0,0,0,0.1,411,62,0,0,0.0,510,67,0,0,0.0,475,64,0.0,0.0,0,3404,133,5242,248,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,67,0.0,489,52,0.0,456,41,0.0,507,67,,,,5,,Matthew,Cox,Cox,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,a,,,5.4,192,120,0,0,-1,1,0.1,488,168,19,2,2.7,190,79,0,5,2.2,167,75,0.4,3.5,0,11402,304,8895,532,1.7,2.2,1.57,0.4,1.97,2.9,0.65,0.17,0.82,1.2,2.4,171,67,11.8,126,89,3.0,54,31,1.7,115,62,2.0,6.0,,5,,Brajan,Gruda,Gruda,,,62,0,0,0,1,0,0,0,0,0,0,1,5,,,,0.0,0.0,1.24,0.83,8.67,1.0,1.0,3.0
210,a,,,4.9,345,215,0,0,-1,1,0.0,606,242,13,1,1.9,275,129,0,6,2.0,181,83,0.4,2.7,0,2060,100,2198,136,2.0,1.5,0.32,0.16,0.48,5.63,0.09,0.05,0.14,1.64,1.6,336,157,8.8,208,132,8.0,177,105,1.8,279,139,,,,5,,Loum,Tchaouna,Tchaouna,,,80,0,0,0,1,0,0,0,0,0,0,1,3,,,,0.0,0.29,1.46,1.17,5.24,1.0,2.0,0.0
214,a,,,4.4,537,300,0,0,-1,1,0.1,506,175,0,0,0.0,557,204,0,0,0.0,528,186,0.0,0.0,0,5648,381,6354,388,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,199,0.0,539,201,0.0,513,191,0.0,553,201,,,,5,,Mike,Trésor Ndayishimiye,Trésor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,a,,,4.0,695,202,0,0,0,0,0.2,334,120,1,0,1.0,348,124,0,0,0.2,350,120,0.0,0.2,0,7642,315,14681,731,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522,205,0.0,506,204,0.0,474,194,0.0,524,205,,,,5,,Julio,Soler Barreto,Soler,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,a,,,4.0,684,77,0,0,0,0,0.1,521,78,0,0,0.0,516,69,0,0,0.0,483,66,0.0,0.0,0,1215,51,2831,147,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,69,0.0,495,54,0.0,463,43,0.0,513,69,,,,5,,Julian,Eyestone,Eyestone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,u,0.0,0.0,4.5,455,271,0,0,0,0,0.0,626,257,0,0,0.0,632,259,0,0,0.0,605,242,0.0,0.0,0,1435,0,3517,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627,254,0.0,621,256,0.0,600,247,0.0,629,256,,,,5,,Adrian,Mazilu,Mazilu,has joined Dinamo Bucharest permanently.,2025-09-22T21:46:15.598017+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,a,100.0,100.0,4.0,696,203,0,0,0,0,1.2,166,61,11,2,3.7,96,39,0,0,0.5,324,112,0.1,2.8,0,268285,1797,233058,4579,1.0,0.0,0.09,0.01,0.1,4.3,0.04,0.0,0.04,2.01,0.0,339,125,0.0,358,126,0.0,285,94,0.0,362,127,,,,5,,Josh,Acheampong,Acheampong,,2025-09-24T11:30:08.237944+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.47,1.87,0.93,5.6,0.0,0.0,0.0
130,a,,,4.5,483,287,0,0,0,0,0.1,463,157,0,0,0.0,655,274,0,0,0.0,628,257,0.0,0.0,0,6605,504,8609,481,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,269,0.0,644,271,0.0,623,262,0.0,652,271,,,,5,,Romelle,Donovan,Donovan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
