id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
1,a,,,6.0,62,1,0,0,0,0,39.0,5,1,15,0,5.0,52,3,0,60,3.8,65,4,0.6,2.5,0,565356,4555,528445,3069,3.8,3.8,0.0,0.01,0.01,0.92,0.0,0.0,0.0,0.31,46.2,128,15,0.0,643,71,0.0,641,71,4.7,235,16,,,,4,,David,Raya Martín,Raya,,,270,0,0,2,1,0,0,0,0,0,5,3,0,,,,1.67,0.67,0.33,1.0,0.0,0,4,30
2,a,,,4.9,365,18,0,0,-1,1,0.1,460,52,0,0,0.0,540,66,0,0,0.0,540,66,0.0,0.0,0,1199,3,3481,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,66,0.0,511,53,0.0,470,52,0.0,517,66,,,,4,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
3,a,,,4.9,387,20,0,0,-1,1,0.0,543,61,0,0,0.0,548,67,0,0,0.0,548,67,0.0,0.0,0,386,5,1269,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523,67,0.0,523,55,0.0,485,54,0.0,530,67,,,,4,,Illan,Meslier,Meslier,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
4,a,,,8.0,7,1,0,0,0,0,23.8,10,2,15,0,5.0,53,20,0,54,3.8,67,28,0.5,1.9,0,163371,1161,729651,5572,3.8,3.8,0.49,0.05,0.54,0.92,0.16,0.02,0.18,0.31,48.4,120,57,7.4,230,79,83.0,16,1,13.8,72,17,,,,4,,Gabriel,dos Santos Magalhães,Gabriel,,,270,0,0,2,1,0,0,0,1,0,0,3,21,,,,0.0,0.67,0.33,1.0,7.0,2,19,11
5,d,25.0,25.0,6.5,39,3,0,0,0,0,0.1,453,161,0,0,0.0,651,215,0,0,0.0,651,215,0.0,0.0,0,1587,19,6977,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651,215,0.0,652,215,0.0,651,215,0.0,651,215,,,,4,,Jurriën,Timber,J.Timber,Groin injury - 25% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
6,i,0.0,0.0,5.9,98,9,0,0,-1,1,0.2,331,123,0,0,0.0,640,214,0,0,0.0,640,214,0.0,0.0,0,2714,31,15648,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635,214,0.0,637,214,0.0,634,214,0.0,637,214,,,,4,,William,Saliba,Saliba,Back injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
7,a,,,5.5,166,101,0,0,0,0,0.7,228,74,8,0,2.7,155,63,0,35,2.0,169,75,0.4,1.5,0,25633,183,34079,418,2.0,2.0,0.16,0.23,0.39,0.79,0.06,0.09,0.15,0.31,21.6,213,86,38.8,96,65,16.0,143,73,7.0,184,86,,,,4,,Myles,Lewis-Skelly,Lewis-Skelly,,,226,0,0,2,1,0,0,0,0,0,0,3,14,,,,0.0,0.8,0.4,1.19,5.58,1,5,8
8,a,,,5.8,110,11,0,0,3,-3,49.2,3,1,22,0,7.3,11,4,2,61,5.5,27,8,0.9,3.8,0,1324055,10947,256690,1786,5.5,5.5,0.54,0.58,1.12,0.65,0.21,0.22,0.43,0.25,51.6,112,53,27.3,134,42,39.0,74,14,11.8,94,27,,,,4,,Riccardo,Calafiori,Calafiori,,,236,0,2,2,1,0,0,0,0,0,0,3,9,,,,0.0,0.76,0.38,1.14,3.43,3,6,6
9,a,,,5.3,235,33,0,0,-2,2,1.0,184,72,2,0,1.0,334,127,0,6,0.5,326,121,0.1,0.4,0,12446,186,96584,521,0.5,0.5,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.79,6.4,293,118,1.0,306,114,2.0,276,106,1.0,322,118,,,,4,,Piero,Hincapié,Hincapie,,,32,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,8.44,1,2,0
10,a,100.0,100.0,5.5,131,15,0,0,0,0,7.6,56,23,20,0,6.7,21,6,3,74,5.0,32,11,0.9,3.6,0,434440,2849,261304,1917,5.0,5.0,0.18,0.29,0.47,0.92,0.06,0.1,0.16,0.31,65.4,64,31,52.2,57,11,23.0,117,35,14.1,66,16,,,,4,,Benjamin,White,White,,,270,0,1,2,1,0,0,0,0,0,0,3,15,,,,0.0,0.67,0.33,1.0,5.0,4,11,9
