id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
140,Tom,McGill,McGill,a,,,4.0,603,53,0.4,277,42,0.0,365,38,0,0,0,0,0,783,1278,0.0,0.0,-0.5,0.0,0.0,365,38,0.0,0.0,357,38,348,22,297,18,367,38,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Carl,Rushworth,Rushworth,u,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318+00:00,4.0,639,66,0.0,696,80,0.0,395,51,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,395,51,0.0,0.0,387,51,378,35,331,31,397,51,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,David,Raya Martín,Raya,a,,,5.5,130,3,21.5,18,3,8.0,13,3,6,0,0,0,0,77335,61830,1.5,2.9,7.5,9.0,8.0,15,3,0.0,0.0,21,2,671,82,659,82,108,2,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.84,4.0,1.0,0.0,1.0,0.0,2,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,256728.0,95159.0,0.0,0.0,0.0,0.0,0.09999999999999987,12.800000000000004,0.0,0.0,1.2000000000000002,0.0,0.0,3.0,0.0
14,Maldini,Kacurri,Kacurri,a,,,4.0,694,222,0.2,391,145,0.0,444,170,0,0,0,0,0,413,1349,0.0,0.0,-0.5,1.0,0.0,444,170,0.0,0.0,436,175,426,174,380,150,445,178,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,2941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Andreas,Hoelgebaum Pereira,Andreas,a,,,5.4,194,124,0.3,325,107,0.0,661,291,0,0,0,-1,1,461,2715,0.0,0.0,-0.5,0.0,0.0,661,291,0.0,0.0,657,286,657,290,638,280,661,289,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,James,Trafford,Trafford,a,,,5.0,288,15,2.6,108,15,4.5,69,7,2,0,0,0,0,13725,21104,0.9,1.8,5.0,5.0,4.5,76,8,0.0,0.0,26,3,625,78,601,77,112,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.84,3.0,0.5,1.0,1.0,0.0,2,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,40354.0,35591.0,0.0,0.0,0.0,0.0,1.18,30.8,0.0,0.0,3.1,2.0,1.0,0.0,0.0
438,Noussair,Mazraoui,Mazraoui,i,Knock - Unknown return date,2025-08-10T23:00:06.590223+00:00,4.9,355,61,0.2,388,142,0.0,598,216,0,-1,1,-1,1,106,3140,0.0,0.0,0.0,0.0,0.0,598,216,0.0,0.0,594,220,589,219,557,206,599,221,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,7139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,José,Malheiro de Sá,José Sá,a,,,4.5,386,23,1.9,132,17,1.5,196,17,3,0,0,0,0,3357,6479,0.3,0.7,1.5,1.5,1.5,208,18,0.0,0.0,141,16,172,1,415,55,203,13,0.0,0.0,0.0,,,,,0.0,0.02,0.02,1.88,1.5,0.0,2.5,1.0,0.0,2,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,15.0,6680.0,14026.0,0.0,0.0,0.03,0.03,1.3199999999999998,21.0,10.0,0.0,3.1,0.0,0.0,6.0,0.0
639,Bastien,Meupiyou Menadjou,Meupiyou,u,On loan to FC Alverca,2025-07-23T18:49:36.204721+00:00,4.0,681,213,0.0,667,225,0.0,432,162,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,432,162,0.0,0.0,424,167,414,166,368,142,433,170,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Lewis,Dobbin,Dobbin,a,,,5.0,300,186,0.1,547,206,0.0,634,274,0,0,0,0,0,273,464,0.0,0.0,0.0,0.0,0.0,634,274,0.0,0.0,630,268,631,272,608,260,635,271,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
